market_id,outcome,price,timestamp
1935634,JD Gaming,0.0005,2026-04-17T14:49:30.093033+00:00
1935634,Ninjas in Pyjamas,0.9995,2026-04-17T14:49:30.093033+00:00
561373,No,0.9995,2026-04-17T14:49:30.093033+00:00
561373,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
1429058,No,0.9875,2026-04-17T14:49:30.093033+00:00
1429058,Yes,0.0125,2026-04-17T14:49:30.093033+00:00
1962237,No,0.205,2026-04-17T14:49:30.093033+00:00
1962237,Yes,0.795,2026-04-17T14:49:30.093033+00:00
631182,No,0.9945,2026-04-17T14:49:30.093033+00:00
631182,Yes,0.0055,2026-04-17T14:49:30.093033+00:00
582138,No,0.115,2026-04-17T14:49:30.093033+00:00
582138,Yes,0.885,2026-04-17T14:49:30.093033+00:00
1343466,No,0.9725,2026-04-17T14:49:30.093033+00:00
1343466,Yes,0.0275,2026-04-17T14:49:30.093033+00:00
1370738,No,0.9665,2026-04-17T14:49:30.093033+00:00
1370738,Yes,0.0335,2026-04-17T14:49:30.093033+00:00
929498,No,0.987,2026-04-17T14:49:30.093033+00:00
929498,Yes,0.013,2026-04-17T14:49:30.093033+00:00
1664049,No,0.9985,2026-04-17T14:49:30.093033+00:00
1664049,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
694939,No,0.675,2026-04-17T14:49:30.093033+00:00
694939,Yes,0.325,2026-04-17T14:49:30.093033+00:00
678937,No,0.11,2026-04-17T14:49:30.093033+00:00
678937,Yes,0.89,2026-04-17T14:49:30.093033+00:00
688375,No,0.705,2026-04-17T14:49:30.093033+00:00
688375,Yes,0.295,2026-04-17T14:49:30.093033+00:00
628946,No,0.9985,2026-04-17T14:49:30.093033+00:00
628946,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
631183,No,0.966,2026-04-17T14:49:30.093033+00:00
631183,Yes,0.034,2026-04-17T14:49:30.093033+00:00
996893,No,0.885,2026-04-17T14:49:30.093033+00:00
996893,Yes,0.115,2026-04-17T14:49:30.093033+00:00
1501212,No,0.9995,2026-04-17T14:49:30.093033+00:00
1501212,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
540820,No,0.485,2026-04-17T14:49:30.093033+00:00
540820,Yes,0.515,2026-04-17T14:49:30.093033+00:00
700398,No,0.9245,2026-04-17T14:49:30.093033+00:00
700398,Yes,0.0755,2026-04-17T14:49:30.093033+00:00
1912777,No,0.935,2026-04-17T14:49:30.093033+00:00
1912777,Yes,0.065,2026-04-17T14:49:30.093033+00:00
566511,No,0.9825,2026-04-17T14:49:30.093033+00:00
566511,Yes,0.0175,2026-04-17T14:49:30.093033+00:00
1235566,No,0.9955,2026-04-17T14:49:30.093033+00:00
1235566,Yes,0.0045,2026-04-17T14:49:30.093033+00:00
687642,No,0.865,2026-04-17T14:49:30.093033+00:00
687642,Yes,0.135,2026-04-17T14:49:30.093033+00:00
1365859,No,0.997,2026-04-17T14:49:30.093033+00:00
1365859,Yes,0.003,2026-04-17T14:49:30.093033+00:00
1357378,No,0.9905,2026-04-17T14:49:30.093033+00:00
1357378,Yes,0.0095,2026-04-17T14:49:30.093033+00:00
1357373,No,0.9455,2026-04-17T14:49:30.093033+00:00
1357373,Yes,0.0545,2026-04-17T14:49:30.093033+00:00
679044,No,0.9885,2026-04-17T14:49:30.093033+00:00
679044,Yes,0.0115,2026-04-17T14:49:30.093033+00:00
678750,No,0.977,2026-04-17T14:49:30.093033+00:00
678750,Yes,0.023,2026-04-17T14:49:30.093033+00:00
1901442,No,0.035,2026-04-17T14:49:30.093033+00:00
1901442,Yes,0.965,2026-04-17T14:49:30.093033+00:00
1357395,No,0.991,2026-04-17T14:49:30.093033+00:00
1357395,Yes,0.009,2026-04-17T14:49:30.093033+00:00
679029,No,0.9795,2026-04-17T14:49:30.093033+00:00
679029,Yes,0.0205,2026-04-17T14:49:30.093033+00:00
1664044,No,0.9985,2026-04-17T14:49:30.093033+00:00
1664044,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
677273,No,0.85,2026-04-17T14:49:30.093033+00:00
677273,Yes,0.15,2026-04-17T14:49:30.093033+00:00
631140,No,0.4415,2026-04-17T14:49:30.093033+00:00
631140,Yes,0.5585,2026-04-17T14:49:30.093033+00:00
1722476,No,0.9915,2026-04-17T14:49:30.093033+00:00
1722476,Yes,0.0085,2026-04-17T14:49:30.093033+00:00
1938160,No,0.0115,2026-04-17T14:49:30.093033+00:00
1938160,Yes,0.9885,2026-04-17T14:49:30.093033+00:00
564199,No,0.9935,2026-04-17T14:49:30.093033+00:00
564199,Yes,0.0065,2026-04-17T14:49:30.093033+00:00
704477,No,0.9705,2026-04-17T14:49:30.093033+00:00
704477,Yes,0.0295,2026-04-17T14:49:30.093033+00:00
1652691,No,0.95,2026-04-17T14:49:30.093033+00:00
1652691,Yes,0.05,2026-04-17T14:49:30.093033+00:00
1850951,No,0.375,2026-04-17T14:49:30.093033+00:00
1850951,Yes,0.625,2026-04-17T14:49:30.093033+00:00
573647,No,0.3,2026-04-17T14:49:30.093033+00:00
573647,Yes,0.7,2026-04-17T14:49:30.093033+00:00
693574,No,0.934,2026-04-17T14:49:30.093033+00:00
693574,Yes,0.066,2026-04-17T14:49:30.093033+00:00
1664040,No,0.9985,2026-04-17T14:49:30.093033+00:00
1664040,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
1193228,No,0.9925,2026-04-17T14:49:30.093033+00:00
1193228,Yes,0.0075,2026-04-17T14:49:30.093033+00:00
637003,No,0.9565,2026-04-17T14:49:30.093033+00:00
637003,Yes,0.0435,2026-04-17T14:49:30.093033+00:00
678749,No,0.9105,2026-04-17T14:49:30.093033+00:00
678749,Yes,0.0895,2026-04-17T14:49:30.093033+00:00
1664043,No,0.9985,2026-04-17T14:49:30.093033+00:00
1664043,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
701494,No,0.825,2026-04-17T14:49:30.093033+00:00
701494,Yes,0.175,2026-04-17T14:49:30.093033+00:00
1918467,No,0.955,2026-04-17T14:49:30.093033+00:00
1918467,Yes,0.045,2026-04-17T14:49:30.093033+00:00
947272,No,0.9995,2026-04-17T14:49:30.093033+00:00
947272,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
947287,No,0.9995,2026-04-17T14:49:30.093033+00:00
947287,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
1365856,No,0.9405,2026-04-17T14:49:30.093033+00:00
1365856,Yes,0.0595,2026-04-17T14:49:30.093033+00:00
1105740,No,0.9935,2026-04-17T14:49:30.093033+00:00
1105740,Yes,0.0065,2026-04-17T14:49:30.093033+00:00
1663469,No,0.9965,2026-04-17T14:49:30.093033+00:00
1663469,Yes,0.0035,2026-04-17T14:49:30.093033+00:00
618500,No,0.9875,2026-04-17T14:49:30.093033+00:00
618500,Yes,0.0125,2026-04-17T14:49:30.093033+00:00
678410,No,0.9915,2026-04-17T14:49:30.093033+00:00
678410,Yes,0.0085,2026-04-17T14:49:30.093033+00:00
637020,No,0.987,2026-04-17T14:49:30.093033+00:00
637020,Yes,0.013,2026-04-17T14:49:30.093033+00:00
693576,No,0.982,2026-04-17T14:49:30.093033+00:00
693576,Yes,0.018,2026-04-17T14:49:30.093033+00:00
1485219,No,0.9445,2026-04-17T14:49:30.093033+00:00
1485219,Yes,0.0555,2026-04-17T14:49:30.093033+00:00
608547,No,0.6955,2026-04-17T14:49:30.093033+00:00
608547,Yes,0.3045,2026-04-17T14:49:30.093033+00:00
564198,No,0.805,2026-04-17T14:49:30.093033+00:00
564198,Yes,0.195,2026-04-17T14:49:30.093033+00:00
824261,No,0.9885,2026-04-17T14:49:30.093033+00:00
824261,Yes,0.0115,2026-04-17T14:49:30.093033+00:00
1487058,No,0.9955,2026-04-17T14:49:30.093033+00:00
1487058,Yes,0.0045,2026-04-17T14:49:30.093033+00:00
1961413,No,0.9495,2026-04-17T14:49:30.093033+00:00
1961413,Yes,0.0505,2026-04-17T14:49:30.093033+00:00
1935632,JD Gaming,0.0005,2026-04-17T14:49:30.093033+00:00
1935632,Ninjas in Pyjamas,0.9995,2026-04-17T14:49:30.093033+00:00
1938156,No,0.0005,2026-04-17T14:49:30.093033+00:00
1938156,Yes,0.9995,2026-04-17T14:49:30.093033+00:00
665325,No,0.225,2026-04-17T14:49:30.093033+00:00
665325,Yes,0.775,2026-04-17T14:49:30.093033+00:00
1361063,No,0.943,2026-04-17T14:49:30.093033+00:00
1361063,Yes,0.057,2026-04-17T14:49:30.093033+00:00
1712303,No,0.9495,2026-04-17T14:49:30.093033+00:00
1712303,Yes,0.0505,2026-04-17T14:49:30.093033+00:00
679494,No,0.996,2026-04-17T14:49:30.093033+00:00
679494,Yes,0.004,2026-04-17T14:49:30.093033+00:00
1540956,No,0.9545,2026-04-17T14:49:30.093033+00:00
1540956,Yes,0.0455,2026-04-17T14:49:30.093033+00:00
1503862,No,0.999,2026-04-17T14:49:30.093033+00:00
1503862,Yes,0.001,2026-04-17T14:49:30.093033+00:00
569364,No,0.9995,2026-04-17T14:49:30.093033+00:00
569364,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
569373,No,0.576,2026-04-17T14:49:30.093033+00:00
569373,Yes,0.424,2026-04-17T14:49:30.093033+00:00
637018,No,0.988,2026-04-17T14:49:30.093033+00:00
637018,Yes,0.012,2026-04-17T14:49:30.093033+00:00
947291,No,0.9995,2026-04-17T14:49:30.093033+00:00
947291,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
1395733,No,0.953,2026-04-17T14:49:30.093033+00:00
1395733,Yes,0.047,2026-04-17T14:49:30.093033+00:00
1343457,No,0.9735,2026-04-17T14:49:30.093033+00:00
1343457,Yes,0.0265,2026-04-17T14:49:30.093033+00:00
1451229,No,0.9975,2026-04-17T14:49:30.093033+00:00
1451229,Yes,0.0025,2026-04-17T14:49:30.093033+00:00
1938263,Kolkata Knight Riders,0.235,2026-04-17T14:49:30.093033+00:00
1938263,Gujarat Titans,0.765,2026-04-17T14:49:30.093033+00:00
1500922,No,0.907,2026-04-17T14:49:30.093033+00:00
1500922,Yes,0.093,2026-04-17T14:49:30.093033+00:00
1955517,T1,0.9995,2026-04-17T14:49:30.093033+00:00
1955517,Dplus KIA,0.0005,2026-04-17T14:49:30.093033+00:00
701504,No,0.88,2026-04-17T14:49:30.093033+00:00
701504,Yes,0.12,2026-04-17T14:49:30.093033+00:00
637009,No,0.972,2026-04-17T14:49:30.093033+00:00
637009,Yes,0.028,2026-04-17T14:49:30.093033+00:00
1193229,No,0.17,2026-04-17T14:49:30.093033+00:00
1193229,Yes,0.83,2026-04-17T14:49:30.093033+00:00
569358,No,0.9965,2026-04-17T14:49:30.093033+00:00
569358,Yes,0.0035,2026-04-17T14:49:30.093033+00:00
1823800,No,0.9715,2026-04-17T14:49:30.093033+00:00
1823800,Yes,0.0285,2026-04-17T14:49:30.093033+00:00
947283,No,0.9995,2026-04-17T14:49:30.093033+00:00
947283,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
1361065,No,0.9655,2026-04-17T14:49:30.093033+00:00
1361065,Yes,0.0345,2026-04-17T14:49:30.093033+00:00
1339767,No,0.545,2026-04-17T14:49:30.093033+00:00
1339767,Yes,0.455,2026-04-17T14:49:30.093033+00:00
569366,No,0.82,2026-04-17T14:49:30.093033+00:00
569366,Yes,0.18,2026-04-17T14:49:30.093033+00:00
569369,No,0.9995,2026-04-17T14:49:30.093033+00:00
569369,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
1901450,No,0.9995,2026-04-17T14:49:30.093033+00:00
1901450,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
568116,No,0.875,2026-04-17T14:49:30.093033+00:00
568116,Yes,0.125,2026-04-17T14:49:30.093033+00:00
1395706,No,0.959,2026-04-17T14:49:30.093033+00:00
1395706,Yes,0.041,2026-04-17T14:49:30.093033+00:00
1664042,No,0.9985,2026-04-17T14:49:30.093033+00:00
1664042,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
540817,No,0.415,2026-04-17T14:49:30.093033+00:00
540817,Yes,0.585,2026-04-17T14:49:30.093033+00:00
678690,No,0.9975,2026-04-17T14:49:30.093033+00:00
678690,Yes,0.0025,2026-04-17T14:49:30.093033+00:00
904737,No,0.665,2026-04-17T14:49:30.093033+00:00
904737,Yes,0.335,2026-04-17T14:49:30.093033+00:00
1994987,MOUZ,0.405,2026-04-17T14:49:30.093033+00:00
1994987,Spirit,0.595,2026-04-17T14:49:30.093033+00:00
1503697,No,0.997,2026-04-17T14:49:30.093033+00:00
1503697,Yes,0.003,2026-04-17T14:49:30.093033+00:00
701495,No,0.765,2026-04-17T14:49:30.093033+00:00
701495,Yes,0.235,2026-04-17T14:49:30.093033+00:00
637019,No,0.9905,2026-04-17T14:49:30.093033+00:00
637019,Yes,0.0095,2026-04-17T14:49:30.093033+00:00
1901444,No,0.9625,2026-04-17T14:49:30.093033+00:00
1901444,Yes,0.0375,2026-04-17T14:49:30.093033+00:00
618456,No,0.947,2026-04-17T14:49:30.093033+00:00
618456,Yes,0.053,2026-04-17T14:49:30.093033+00:00
943826,No,0.9835,2026-04-17T14:49:30.093033+00:00
943826,Yes,0.0165,2026-04-17T14:49:30.093033+00:00
701552,No,0.505,2026-04-17T14:49:30.093033+00:00
701552,Yes,0.495,2026-04-17T14:49:30.093033+00:00
1656638,No,0.006,2026-04-17T14:49:30.093033+00:00
1656638,Yes,0.994,2026-04-17T14:49:30.093033+00:00
1918791,No,0.145,2026-04-17T14:49:30.093033+00:00
1918791,Yes,0.855,2026-04-17T14:49:30.093033+00:00
1105748,No,0.9975,2026-04-17T14:49:30.093033+00:00
1105748,Yes,0.0025,2026-04-17T14:49:30.093033+00:00
601828,No,0.974,2026-04-17T14:49:30.093033+00:00
601828,Yes,0.026,2026-04-17T14:49:30.093033+00:00
948958,No,0.835,2026-04-17T14:49:30.093033+00:00
948958,Yes,0.165,2026-04-17T14:49:30.093033+00:00
821172,No,0.9725,2026-04-17T14:49:30.093033+00:00
821172,Yes,0.0275,2026-04-17T14:49:30.093033+00:00
565065,No,0.395,2026-04-17T14:49:30.093033+00:00
565065,Yes,0.605,2026-04-17T14:49:30.093033+00:00
1731344,No,0.3575,2026-04-17T14:49:30.093033+00:00
1731344,Yes,0.6425,2026-04-17T14:49:30.093033+00:00
540818,No,0.455,2026-04-17T14:49:30.093033+00:00
540818,Yes,0.545,2026-04-17T14:49:30.093033+00:00
561365,No,0.3295,2026-04-17T14:49:30.093033+00:00
561365,Yes,0.6705,2026-04-17T14:49:30.093033+00:00
1469738,No,0.9865,2026-04-17T14:49:30.093033+00:00
1469738,Yes,0.0135,2026-04-17T14:49:30.093033+00:00
1235555,No,0.969,2026-04-17T14:49:30.093033+00:00
1235555,Yes,0.031,2026-04-17T14:49:30.093033+00:00
679028,No,0.969,2026-04-17T14:49:30.093033+00:00
679028,Yes,0.031,2026-04-17T14:49:30.093033+00:00
1349168,No,0.964,2026-04-17T14:49:30.093033+00:00
1349168,Yes,0.036,2026-04-17T14:49:30.093033+00:00
1385754,No,0.9625,2026-04-17T14:49:30.093033+00:00
1385754,Yes,0.0375,2026-04-17T14:49:30.093033+00:00
1663416,No,0.9965,2026-04-17T14:49:30.093033+00:00
1663416,Yes,0.0035,2026-04-17T14:49:30.093033+00:00
1938161,No,0.5495,2026-04-17T14:49:30.093033+00:00
1938161,Yes,0.4505,2026-04-17T14:49:30.093033+00:00
1235573,No,0.9735,2026-04-17T14:49:30.093033+00:00
1235573,Yes,0.0265,2026-04-17T14:49:30.093033+00:00
631186,No,0.9955,2026-04-17T14:49:30.093033+00:00
631186,Yes,0.0045,2026-04-17T14:49:30.093033+00:00
628938,No,0.9425,2026-04-17T14:49:30.093033+00:00
628938,Yes,0.0575,2026-04-17T14:49:30.093033+00:00
1361089,No,0.9395,2026-04-17T14:49:30.093033+00:00
1361089,Yes,0.0605,2026-04-17T14:49:30.093033+00:00
1935609,Oh My God,0.0005,2026-04-17T14:49:30.093033+00:00
1935609,ThunderTalk Gaming,0.9995,2026-04-17T14:49:30.093033+00:00
1393319,No,0.405,2026-04-17T14:49:30.093033+00:00
1393319,Yes,0.595,2026-04-17T14:49:30.093033+00:00
678929,No,0.925,2026-04-17T14:49:30.093033+00:00
678929,Yes,0.075,2026-04-17T14:49:30.093033+00:00
716823,No,0.815,2026-04-17T14:49:30.093033+00:00
716823,Yes,0.185,2026-04-17T14:49:30.093033+00:00
679019,No,0.785,2026-04-17T14:49:30.093033+00:00
679019,Yes,0.215,2026-04-17T14:49:30.093033+00:00
1395710,No,0.943,2026-04-17T14:49:30.093033+00:00
1395710,Yes,0.057,2026-04-17T14:49:30.093033+00:00
1005346,No,0.9485,2026-04-17T14:49:30.093033+00:00
1005346,Yes,0.0515,2026-04-17T14:49:30.093033+00:00
679054,No,0.9885,2026-04-17T14:49:30.093033+00:00
679054,Yes,0.0115,2026-04-17T14:49:30.093033+00:00
701492,No,0.885,2026-04-17T14:49:30.093033+00:00
701492,Yes,0.115,2026-04-17T14:49:30.093033+00:00
1912776,No,0.9925,2026-04-17T14:49:30.093033+00:00
1912776,Yes,0.0075,2026-04-17T14:49:30.093033+00:00
1131150,No,0.8895,2026-04-17T14:49:30.093033+00:00
1131150,Yes,0.1105,2026-04-17T14:49:30.093033+00:00
1088120,No,0.973,2026-04-17T14:49:30.093033+00:00
1088120,Yes,0.027,2026-04-17T14:49:30.093033+00:00
1393070,No,0.9835,2026-04-17T14:49:30.093033+00:00
1393070,Yes,0.0165,2026-04-17T14:49:30.093033+00:00
1087897,No,0.9895,2026-04-17T14:49:30.093033+00:00
1087897,Yes,0.0105,2026-04-17T14:49:30.093033+00:00
1088111,No,0.9695,2026-04-17T14:49:30.093033+00:00
1088111,Yes,0.0305,2026-04-17T14:49:30.093033+00:00
1393318,No,0.245,2026-04-17T14:49:30.093033+00:00
1393318,Yes,0.755,2026-04-17T14:49:30.093033+00:00
1361054,No,0.96,2026-04-17T14:49:30.093033+00:00
1361054,Yes,0.04,2026-04-17T14:49:30.093033+00:00
1469758,No,0.972,2026-04-17T14:49:30.093033+00:00
1469758,Yes,0.028,2026-04-17T14:49:30.093033+00:00
1487056,No,0.9985,2026-04-17T14:49:30.093033+00:00
1487056,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
618509,No,0.227,2026-04-17T14:49:30.093033+00:00
618509,Yes,0.773,2026-04-17T14:49:30.093033+00:00
562829,No,0.993,2026-04-17T14:49:30.093033+00:00
562829,Yes,0.007,2026-04-17T14:49:30.093033+00:00
1664045,No,0.9985,2026-04-17T14:49:30.093033+00:00
1664045,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
1901447,No,0.9995,2026-04-17T14:49:30.093033+00:00
1901447,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
1929133,No,0.0005,2026-04-17T14:49:30.093033+00:00
1929133,Yes,0.9995,2026-04-17T14:49:30.093033+00:00
569370,No,0.9985,2026-04-17T14:49:30.093033+00:00
569370,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
679492,No,0.04,2026-04-17T14:49:30.093033+00:00
679492,Yes,0.96,2026-04-17T14:49:30.093033+00:00
631187,No,0.995,2026-04-17T14:49:30.093033+00:00
631187,Yes,0.005,2026-04-17T14:49:30.093033+00:00
929497,No,0.9975,2026-04-17T14:49:30.093033+00:00
929497,Yes,0.0025,2026-04-17T14:49:30.093033+00:00
1653794,No,0.835,2026-04-17T14:49:30.093033+00:00
1653794,Yes,0.165,2026-04-17T14:49:30.093033+00:00
951187,No,0.9995,2026-04-17T14:49:30.093033+00:00
951187,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
951184,No,0.999,2026-04-17T14:49:30.093033+00:00
951184,Yes,0.001,2026-04-17T14:49:30.093033+00:00
1503863,No,0.998,2026-04-17T14:49:30.093033+00:00
1503863,Yes,0.002,2026-04-17T14:49:30.093033+00:00
564200,No,0.6165,2026-04-17T14:49:30.093033+00:00
564200,Yes,0.3835,2026-04-17T14:49:30.093033+00:00
665258,No,0.944,2026-04-17T14:49:30.093033+00:00
665258,Yes,0.056,2026-04-17T14:49:30.093033+00:00
1720656,No,0.872,2026-04-17T14:49:30.093033+00:00
1720656,Yes,0.128,2026-04-17T14:49:30.093033+00:00
1503698,No,0.0035,2026-04-17T14:49:30.093033+00:00
1503698,Yes,0.9965,2026-04-17T14:49:30.093033+00:00
631185,No,0.9955,2026-04-17T14:49:30.093033+00:00
631185,Yes,0.0045,2026-04-17T14:49:30.093033+00:00
1901446,No,0.9995,2026-04-17T14:49:30.093033+00:00
1901446,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
1823770,No,0.9985,2026-04-17T14:49:30.093033+00:00
1823770,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
1235562,No,0.953,2026-04-17T14:49:30.093033+00:00
1235562,Yes,0.047,2026-04-17T14:49:30.093033+00:00
1921802,No,0.513,2026-04-17T14:49:30.093033+00:00
1921802,Yes,0.487,2026-04-17T14:49:30.093033+00:00
1395708,No,0.9475,2026-04-17T14:49:30.093033+00:00
1395708,Yes,0.0525,2026-04-17T14:49:30.093033+00:00
1235569,No,0.971,2026-04-17T14:49:30.093033+00:00
1235569,Yes,0.029,2026-04-17T14:49:30.093033+00:00
1611577,No,0.085,2026-04-17T14:49:30.093033+00:00
1611577,Yes,0.915,2026-04-17T14:49:30.093033+00:00
1105746,No,0.9965,2026-04-17T14:49:30.093033+00:00
1105746,Yes,0.0035,2026-04-17T14:49:30.093033+00:00
631181,No,0.105,2026-04-17T14:49:30.093033+00:00
631181,Yes,0.895,2026-04-17T14:49:30.093033+00:00
701491,No,0.905,2026-04-17T14:49:30.093033+00:00
701491,Yes,0.095,2026-04-17T14:49:30.093033+00:00
836184,No,0.9775,2026-04-17T14:49:30.093033+00:00
836184,Yes,0.0225,2026-04-17T14:49:30.093033+00:00
665480,No,0.882,2026-04-17T14:49:30.093033+00:00
665480,Yes,0.118,2026-04-17T14:49:30.093033+00:00
628947,No,0.9535,2026-04-17T14:49:30.093033+00:00
628947,Yes,0.0465,2026-04-17T14:49:30.093033+00:00
569360,No,0.9985,2026-04-17T14:49:30.093033+00:00
569360,Yes,0.0015,2026-04-17T14:49:30.093033+00:00
1105755,No,0.9895,2026-04-17T14:49:30.093033+00:00
1105755,Yes,0.0105,2026-04-17T14:49:30.093033+00:00
679024,No,0.9945,2026-04-17T14:49:30.093033+00:00
679024,Yes,0.0055,2026-04-17T14:49:30.093033+00:00
564212,No,0.97,2026-04-17T14:49:30.093033+00:00
564212,Yes,0.03,2026-04-17T14:49:30.093033+00:00
2002214,Coco Gauff,0.495,2026-04-17T14:49:30.093033+00:00
2002214,Karolina Muchova,0.505,2026-04-17T14:49:30.093033+00:00
631184,No,0.954,2026-04-17T14:49:30.093033+00:00
631184,Yes,0.046,2026-04-17T14:49:30.093033+00:00
701493,No,0.865,2026-04-17T14:49:30.093033+00:00
701493,Yes,0.135,2026-04-17T14:49:30.093033+00:00
1959318,No,0.935,2026-04-17T14:49:30.093033+00:00
1959318,Yes,0.065,2026-04-17T14:49:30.093033+00:00
679031,No,0.9935,2026-04-17T14:49:30.093033+00:00
679031,Yes,0.0065,2026-04-17T14:49:30.093033+00:00
1032336,No,0.862,2026-04-17T14:49:30.093033+00:00
1032336,Yes,0.138,2026-04-17T14:49:30.093033+00:00
561371,No,0.9995,2026-04-17T14:49:30.093033+00:00
561371,Yes,0.0005,2026-04-17T14:49:30.093033+00:00
1302781,No,0.9755,2026-04-17T14:49:30.093033+00:00
1302781,Yes,0.0245,2026-04-17T14:49:30.093033+00:00
631144,No,0.9645,2026-04-17T14:49:30.093033+00:00
631144,Yes,0.0355,2026-04-17T14:49:30.093033+00:00
637017,No,0.981,2026-04-17T14:49:30.093033+00:00
637017,Yes,0.019,2026-04-17T14:49:30.093033+00:00
679047,No,0.9945,2026-04-17T14:49:30.093033+00:00
679047,Yes,0.0055,2026-04-17T14:49:30.093033+00:00
679022,No,0.9595,2026-04-17T14:49:30.093033+00:00
679022,Yes,0.0405,2026-04-17T14:49:30.093033+00:00
1119647,No,0.915,2026-04-17T14:49:30.093033+00:00
1119647,Yes,0.085,2026-04-17T14:49:30.093033+00:00
908713,No,0.88,2026-04-17T14:49:30.093033+00:00
908713,Yes,0.12,2026-04-17T14:49:30.093033+00:00
1105749,No,0.9975,2026-04-17T14:49:30.093033+00:00
1105749,Yes,0.0025,2026-04-17T14:49:30.093033+00:00
628940,No,0.9325,2026-04-17T14:49:30.093033+00:00
628940,Yes,0.0675,2026-04-17T14:49:30.093033+00:00
1500804,No,0.9915,2026-04-17T14:49:30.093033+00:00
1500804,Yes,0.0085,2026-04-17T14:49:30.093033+00:00
1235550,No,0.977,2026-04-17T14:49:30.093033+00:00
1235550,Yes,0.023,2026-04-17T14:49:30.093033+00:00
562188,No,0.999,2026-04-17T14:49:30.093033+00:00
562188,Yes,0.001,2026-04-17T14:49:30.093033+00:00
840927,No,0.979,2026-04-17T14:49:30.093033+00:00
840927,Yes,0.021,2026-04-17T14:49:30.093033+00:00
553848,No,0.9845,2026-04-17T14:49:30.093033+00:00
553848,Yes,0.0155,2026-04-17T14:49:30.093033+00:00
563650,No,0.865,2026-04-17T14:49:30.093033+00:00
563650,Yes,0.135,2026-04-17T14:49:30.093033+00:00
562794,No,0.555,2026-04-17T14:49:30.093033+00:00
562794,Yes,0.445,2026-04-17T14:49:30.093033+00:00
616905,No,0.925,2026-04-17T14:49:30.093033+00:00
616905,Yes,0.075,2026-04-17T14:49:30.093033+00:00
1107582,No,0.585,2026-04-17T14:49:30.093033+00:00
1107582,Yes,0.415,2026-04-17T14:49:30.093033+00:00
700395,No,0.835,2026-04-17T14:49:30.093033+00:00
700395,Yes,0.165,2026-04-17T14:49:30.093033+00:00
664895,No,0.785,2026-04-17T14:49:30.093033+00:00
664895,Yes,0.215,2026-04-17T14:49:30.093033+00:00
618507,No,0.9875,2026-04-17T14:49:30.093033+00:00
618507,Yes,0.0125,2026-04-17T14:49:30.093033+00:00
562832,No,0.9945,2026-04-17T14:49:30.093033+00:00
562832,Yes,0.0055,2026-04-17T14:49:30.093033+00:00
565064,No,0.615,2026-04-17T14:49:30.093033+00:00
565064,Yes,0.385,2026-04-17T14:49:30.093033+00:00
1393068,No,0.9795,2026-04-17T14:49:30.093033+00:00
1393068,Yes,0.0205,2026-04-17T14:49:30.093033+00:00
616909,No,0.9955,2026-04-17T14:49:30.093033+00:00
616909,Yes,0.0045,2026-04-17T14:49:30.093033+00:00
629109,No,0.938,2026-04-17T14:49:30.093033+00:00
629109,Yes,0.062,2026-04-17T14:49:30.093033+00:00
564218,No,0.779,2026-04-17T14:49:30.093033+00:00
564218,Yes,0.221,2026-04-17T14:49:30.093033+00:00
1105741,No,0.925,2026-04-17T14:49:30.093033+00:00
1105741,Yes,0.075,2026-04-17T14:49:30.093033+00:00
1235568,No,0.9735,2026-04-17T14:49:30.093033+00:00
1235568,Yes,0.0265,2026-04-17T14:49:30.093033+00:00
1193230,No,0.956,2026-04-17T14:49:30.093033+00:00
1193230,Yes,0.044,2026-04-17T14:49:30.093033+00:00
1235564,No,0.9625,2026-04-17T14:49:30.093033+00:00
1235564,Yes,0.0375,2026-04-17T14:49:30.093033+00:00
1823772,No,0.9955,2026-04-17T14:49:30.093033+00:00
1823772,Yes,0.0045,2026-04-17T14:49:30.093033+00:00
682706,No,0.715,2026-04-17T14:49:30.093033+00:00
682706,Yes,0.285,2026-04-17T14:49:30.093033+00:00
1365860,No,0.931,2026-04-17T14:49:30.093033+00:00
1365860,Yes,0.069,2026-04-17T14:49:30.093033+00:00
1235557,No,0.9795,2026-04-17T14:49:30.093033+00:00
1235557,Yes,0.0205,2026-04-17T14:49:30.093033+00:00
